name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Stanieria sp. NIES-3757	1807358	S	204	50	254	0.00005
Pleurocapsa minor	54308	S	28	13	41	0.00001
Gloeobacter kilaueensis	1416614	S	122	3	125	0.00002
Gloeobacter violaceus	33072	S	81	3	84	0.00002
Gloeomargarita lithophora	1188228	S	55	0	55	0.00001
cyanobacterium endosymbiont of Rhopalodia gibberula	1763363	S	19	6	25	0.00000
cyanobacterium endosymbiont of Epithemia turgida	718217	S	11	4	15	0.00000
Chroococcidiopsis thermalis	54299	S	22	1	23	0.00000
Deinococcus actinosclerus	1768108	S	322	322	644	0.00012
Deinococcus peraridilitoris	432329	S	176	7	183	0.00003
Deinococcus wulumuqiensis	980427	S	166	85	251	0.00005
Deinococcus radiodurans	1299	S	140	57	197	0.00004
Deinococcus maricopensis	309887	S	137	10	147	0.00003
Deinococcus gobiensis	502394	S	123	19	142	0.00003
Deinococcus sp. NW-56	2080419	S	116	20	136	0.00002
Deinococcus irradiatisoli	2202254	S	103	7	110	0.00002
Deinococcus swuensis	1182571	S	100	6	106	0.00002
Deinococcus ficus	317577	S	88	9	97	0.00002
Deinococcus proteolyticus	55148	S	87	11	98	0.00002
Deinococcus deserti	310783	S	78	6	84	0.00002
Deinococcus soli Cha et al. 2016	1309411	S	57	96	153	0.00003
Deinococcus puniceus	1182568	S	49	2	51	0.00001
Deinococcus geothermalis	68909	S	38	7	45	0.00001
Truepera radiovictrix	332249	S	245	3	248	0.00005
Thermus scotoductus	37636	S	43	25	68	0.00001
Thermus sp. CCB_US3_UF1	1111069	S	35	18	53	0.00001
Thermus oshimai	56957	S	33	28	61	0.00001
Thermus aquaticus	271	S	28	15	43	0.00001
Thermus thermophilus	274	S	28	76	104	0.00002
Thermus brockianus	56956	S	22	12	34	0.00001
Oceanithermus profundus	187137	S	234	25	259	0.00005
Meiothermus ruber	277	S	190	13	203	0.00004
Meiothermus silvanus	52022	S	39	2	41	0.00001
Marinithermus hydrothermalis	186192	S	103	14	117	0.00002
Candidatus Promineofilum breve	1806508	S	476	5	481	0.00009
Chloroflexus aurantiacus	1108	S	99	-99	0	0.00000
Chloroflexus aggregans	152260	S	90	3	93	0.00002
Roseiflexus sp. RS-1	357808	S	106	15	121	0.00002
Roseiflexus castenholzii	120962	S	76	7	83	0.00002
Sphaerobacter thermophilus	2057	S	269	4	273	0.00005
Thermomicrobium roseum	500	S	90	0	90	0.00002
Caldilinea aerophila	133453	S	201	21	222	0.00004
Dehalogenimonas lykanthroporepellens	552810	S	51	74	125	0.00002
Dehalogenimonas formicexedens	1839801	S	46	3	49	0.00001
Dehalococcoides mccartyi	61435	S	15	28	43	0.00001
Anaerolinea thermophila	167964	S	52	0	52	0.00001
Brevefilum fermentans	1986204	S	49	0	49	0.00001
Anaerolineaceae bacterium oral taxon 439	1889813	S	20	0	20	0.00000
Mycoplasma capricolum	2095	S	73	8	81	0.00001
Mycoplasma hyorhinis	2100	S	11	43	54	0.00001
Spiroplasma turonicum	216946	S	12	18	30	0.00001
Mesoplasma syrphidae	225999	S	25	45	70	0.00001
Entomoplasma luminosum	214888	S	18	18	36	0.00001
Acholeplasma oculi	35623	S	30	15	45	0.00001
Tenericutes bacterium MZ-XQ	1911683	S	112	7	119	0.00002
Fimbriimonas ginsengisoli	1005039	S	155	0	155	0.00003
Chthonomonas calidirosea	454171	S	20	0	20	0.00000
Thermobaculum terrenum	166501	S	23	5	28	0.00001
Opitutus sp. GAS368	1882749	S	1713	737	2450	0.00045
Opitutus terrae	107709	S	903	183	1086	0.00020
Opitutaceae bacterium TAV5	794903	S	1457	132	1589	0.00029
Lacunisphaera limnophila	1838286	S	1239	570	1809	0.00033
Ereboglobus luteus	1796921	S	483	56	539	0.00010
Coraliomargarita akajimensis	395922	S	560	15	575	0.00010
Akkermansia glycaniphila	1679444	S	1490	440	1930	0.00035
Akkermansia muciniphila	239935	S	1333	670	2003	0.00037
Verrucomicrobium sp. GAS474	1882831	S	1449	104	1553	0.00028
Verrucomicrobium spinosum	2736	S	1208	31	1239	0.00023
Verrucomicrobia bacterium	2026799	S	749	237	986	0.00018
Verrucomicrobia bacterium IMCC26134	1637999	S	653	307	960	0.00018
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	S	220	9	229	0.00004
Methylacidiphilum infernorum	511746	S	21	0	21	0.00000
Rhodopirellula baltica	265606	S	1947	140	2087	0.00038
Planctomyces sp. SH-PL14	1632864	S	834	65	899	0.00016
Planctomyces sp. SH-PL62	1636152	S	458	160	618	0.00011
Fuerstia marisgermanicae	1891926	S	850	11	861	0.00016
Rubinisphaera brasiliensis	119	S	575	28	603	0.00011
Pirellula staleyi	125	S	211	6	217	0.00004
Thermogutta terrifontis	1331910	S	112	1	113	0.00002
Planctopirus limnophila	120	S	97	6	103	0.00002
Gemmata obscuriglobus	114	S	730	180	910	0.00017
Gemmata sp. SH-PL17	1630693	S	377	70	447	0.00008
Paludisphaera borealis	1387353	S	457	133	590	0.00011
Singulisphaera acidiphila	466153	S	325	52	377	0.00007
Isosphaera pallida	128	S	146	5	151	0.00003
Candidatus Kuenenia stuttgartiensis	174633	S	13	0	13	0.00000
Phycisphaera mikurensis	547188	S	3278	69	3347	0.00061
Phycisphaerae bacterium L21-RPul-D3	1940790	S	49	129	178	0.00003
Phycisphaerae bacterium ST-PulAB-D4	1941349	S	35	34	69	0.00001
Simkania negevensis	83561	S	61	2	63	0.00001
Candidatus Protochlamydia naegleriophila	389348	S	20	7	27	0.00000
Candidatus Protochlamydia amoebophila	362787	S	12	3	15	0.00000
Parachlamydia acanthamoebae	83552	S	20	3	23	0.00000
Waddlia chondrophila	71667	S	23	15	38	0.00001
Chlamydia avium	1457141	S	41	16	57	0.00001
Chlamydia gallinacea	1457153	S	30	11	41	0.00001
Kiritimatiella glycovorans	1307763	S	267	445	712	0.00013
Victivallales bacterium CCUG 44730	2094242	S	140	36	176	0.00003
Terriglobus saanensis	870903	S	162	9	171	0.00003
Terriglobus roseus	392734	S	139	7	146	0.00003
Granulicella tundricola	940615	S	161	29	190	0.00003
Granulicella mallensis	940614	S	82	14	96	0.00002
Candidatus Koribacter versatilis	658062	S	203	3	206	0.00004
Acidobacterium capsulatum	33075	S	123	4	127	0.00002
Acidobacteriaceae bacterium SBC82	2211140	S	49	1	50	0.00001
Luteitalea pratensis	1855912	S	638	4	642	0.00012
Candidatus Solibacter usitatus	332163	S	395	1	396	0.00007
Chloracidobacterium thermophilum	458033	S	111	5	116	0.00002
Treponema brennaborense	81028	S	108	42	150	0.00003
Treponema primitia	88058	S	49	1	50	0.00001
Treponema azotonutricium	150829	S	47	0	47	0.00001
Treponema caldarium	215591	S	14	0	14	0.00000
Treponema denticola	158	S	12	4	16	0.00000
Spirochaeta thermophila	154	S	177	0	177	0.00003
Spirochaeta africana	46355	S	43	0	43	0.00001
Sphaerochaeta pleomorpha	1131707	S	45	5	50	0.00001
Sphaerochaeta globosa	1131703	S	27	1	28	0.00001
Salinispira pacifica	1307761	S	60	0	60	0.00001
Leptospira biflexa	172	S	36	-36	0	0.00000
Leptospira borgpetersenii	174	S	34	-34	0	0.00000
Leptospira santarosai	28183	S	24	7	31	0.00001
Leptospira mayottensis	1137606	S	16	4	20	0.00000
Leptospira interrogans	173	S	10	2	12	0.00000
Turneriella parva	29510	S	33	0	33	0.00001
Nitrospira moscoviensis	42253	S	361	6	367	0.00007
Nitrospira defluvii	330214	S	84	7	91	0.00002
Candidatus Nitrospira inopinata	1715989	S	84	1	85	0.00002
Nitrospira japonica	1325564	S	59	0	59	0.00001
Thermodesulfovibrio yellowstonii	28262	S	15	4	19	0.00000
Fusobacterium varium	856	S	76	20	96	0.00002
Fusobacterium nucleatum	851	S	51	66	117	0.00002
Fusobacterium periodonticum	860	S	21	10	31	0.00001
Fusobacterium mortiferum	850	S	14	1	15	0.00000
Ilyobacter polytropus	167642	S	16	0	16	0.00000
Leptotrichia sp. oral taxon 212	712357	S	61	34	95	0.00002
Leptotrichia sp. oral taxon 847	1785996	S	10	26	36	0.00001
Sebaldella termitidis	826	S	27	0	27	0.00000
Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	2056494	S	99	0	99	0.00002
Candidatus Saccharibacteria oral taxon TM7x	1476577	S	77	13	90	0.00002
Candidatus Gracilibacteria bacterium HOT-871	1540872	S	132	1	133	0.00002
Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)	2066483	S	10	0	10	0.00000
bacterium 2013Arg42i	1561003	S	14	0	14	0.00000
Pseudothermotoga hypogea	57487	S	18	41	59	0.00001
Thermosipho melanesiensis	46541	S	13	59	72	0.00001
Aminomonas paucivorans	81412	S	45	4	49	0.00001
Thermanaerovibrio acidaminovorans	81462	S	35	9	44	0.00001
Jonquetella anthropi	428712	S	31	5	36	0.00001
Cloacibacillus porcorum	1197717	S	29	3	32	0.00001
Denitrovibrio acetiphilus	118000	S	71	1	72	0.00001
Calditerrivibrio nitroreducens	477976	S	25	0	25	0.00000
Deferribacter desulfuricans	197162	S	23	1	24	0.00000
Flexistipes sinusarabici	2352	S	10	0	10	0.00000
Desulfurispirillum indicum	936456	S	128	37	165	0.00003
Sulfurihydrogenibium azorense	309806	S	46	7	53	0.00001
Thermocrinis albus	136094	S	10	-1	9	0.00000
Thermovibrio ammonificans	228745	S	19	0	19	0.00000
Caldimicrobium thiodismutans	1653476	S	25	3	28	0.00001
Thermodesulfatator indicus	171695	S	11	0	11	0.00000
Endomicrobium proavitum	1408281	S	15	44	59	0.00001
Elusimicrobium minutum	423605	S	12	0	12	0.00000
Caldithrix abyssi	187145	S	23	0	23	0.00000
Homo sapiens	9606	S	12128	469	12597	0.00230
Natrialba magadii	13769	S	265	26	291	0.00005
Natrinema sp. J7-2	406552	S	31	8	39	0.00001
Natrinema pellirubrum	69525	S	23	10	33	0.00001
Haloterrigena daqingensis	588898	S	37	1	38	0.00001
Haloterrigena turkmenica	62320	S	14	0	14	0.00000
Salinarchaeum sp. Harcht-Bsk1	1333523	S	50	3	53	0.00001
Halobiforma lacisalsi	229731	S	41	4	45	0.00001
Natronolimnobius aegyptiacus	745377	S	12	19	31	0.00001
Natronococcus occultus	29288	S	28	7	35	0.00001
Halopiger xanaduensis	387343	S	28	2	30	0.00001
Halostagnicola larsenii	353800	S	27	0	27	0.00000
Natronobacterium gregoryi	44930	S	14	4	18	0.00000
Halorientalis sp. IM1011	1932360	S	158	10	168	0.00003
Haloarcula marismortui	2238	S	10	57	67	0.00001
Natronomonas moolapensis	416273	S	28	0	28	0.00001
Natronomonas pharaonis	2257	S	18	0	18	0.00000
Halorhabdus utahensis	146826	S	31	0	31	0.00001
Halorhabdus tiamatea	430914	S	14	3	17	0.00000
Halomicrobium mukohataei	57705	S	25	1	26	0.00000
Haloarculaceae archaeon HArcel1	1679096	S	16	0	16	0.00000
Halodesulfurarchaeum formicicum	1873524	S	87	2	89	0.00002
Halobacterium hubeiense	1407499	S	25	7	32	0.00001
Halobacterium sp. DL1	751944	S	13	28	41	0.00001
Halobacterium salinarum	2242	S	11	-11	0	0.00000
Halalkalicoccus jeotgali	413810	S	14	0	14	0.00000
Halorubrum trapanicum	29284	S	37	12	49	0.00001
Halorubrum lacusprofundi	2247	S	31	73	104	0.00002
Halopenitus persicus	1048396	S	45	2	47	0.00001
Salinigranum rubrum	755307	S	41	8	49	0.00001
Haloferax gibbonsii	35746	S	27	22	49	0.00001
Haloferax volcanii	2246	S	15	11	26	0.00000
Methanosaeta harundinacea	301375	S	163	3	166	0.00003
Methanosarcina mazei	2209	S	44	-44	0	0.00000
Methanosarcina horonobensis	418008	S	16	54	70	0.00001
Methanococcoides methylutens	2226	S	10	0	10	0.00000
Methanoculleus marisnigri	2198	S	23	0	23	0.00000
Methanoculleus bourgensis	83986	S	18	12	30	0.00001
Methanosphaerula palustris	475088	S	27	3	30	0.00001
Methanocella arvoryzae	1175445	S	13	0	13	0.00000
Thermococcus barophilus	55802	S	46	6	52	0.00001
Thermococcus nautili	195522	S	13	24	37	0.00001
Thermococcus gorgonarius	71997	S	12	4	16	0.00000
Methanobrevibacter olleyae	294671	S	13	0	13	0.00000
Archaeoglobus sulfaticallidus	1316941	S	21	12	33	0.00001
Sulfolobus acidocaldarius	2285	S	27	2	29	0.00001
Sulfolobus islandicus	43080	S	11	-11	0	0.00000
Thermoproteus uzoniensis	184117	S	13	1	14	0.00000
Staphylothermus marinus	2280	S	16	4	20	0.00000
Candidatus Nitrosomarinus catalina	1898749	S	20	0	20	0.00000
archaeon AArc-Sl	2055893	S	20	3	23	0.00000
Megavirus chiliensis	1094892	S	78	4	82	0.00001
Moumouvirus	985782	S	16	16	32	0.00001
Cafeteria roenbergensis virus	1513235	S	27	0	27	0.00000
Propionibacterium phage PHL070	1647424	S	13	2	15	0.00000
Ralstonia virus RSL2	1980925	S	18	0	18	0.00000
Pandoravirus inopinatum	1605721	S	24	0	24	0.00000
Tetraselmis viridis virus S1	756285	S	19	0	19	0.00000
Cyprinid herpesvirus 3	180230	S	37	0	37	0.00001
Murmansk poxvirus	2025359	S	18	0	18	0.00000
