name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Halorubrum lacusprofundi	2247	S	33	70	103	0.00003
Salinigranum rubrum	755307	S	30	5	35	0.00001
Halopenitus persicus	1048396	S	26	0	26	0.00001
halophilic archaeon DL31	756883	S	48	66	114	0.00003
Natrialba magadii	13769	S	88	11	99	0.00003
Haloterrigena daqingensis	588898	S	38	1	39	0.00001
Haloterrigena turkmenica	62320	S	33	2	35	0.00001
Natrinema pellirubrum	69525	S	25	11	36	0.00001
Natrinema sp. J7-2	406552	S	17	4	21	0.00001
Halostagnicola larsenii	353800	S	39	0	39	0.00001
Salinarchaeum sp. Harcht-Bsk1	1333523	S	22	1	23	0.00001
Natronococcus occultus	29288	S	21	2	23	0.00001
Halobiforma lacisalsi	229731	S	14	1	15	0.00000
Halopiger xanaduensis	387343	S	13	2	15	0.00000
Natronobacterium gregoryi	44930	S	12	2	14	0.00000
Methanosaeta harundinacea	301375	S	93	3	96	0.00003
Methanosarcina sp. MTP4	1434100	S	13	10	23	0.00001
Methanococcoides methylutens	2226	S	19	0	19	0.00001
Methanoculleus marisnigri	2198	S	23	46	69	0.00002
Methanospirillum hungatei	2203	S	29	0	29	0.00001
Methanocella arvoryzae	1175445	S	12	0	12	0.00000
Candidatus Methanomethylophilus alvus	1291540	S	51	0	51	0.00001
Picrophilus torridus	82076	S	11	0	11	0.00000
Aciduliprofundum boonei	379547	S	19	0	19	0.00001
Thermococcus celer	2264	S	12	17	29	0.00001
Methanobacterium formicicum	2162	S	13	2	15	0.00000
Methanobrevibacter sp. AbM4	224719	S	13	2	15	0.00000
archaeon AArc-Sl	2055893	S	16	0	16	0.00000
Gordonia phage Eyre	1887646	S	24	5	29	0.00001
Mycobacterium phage Archie	1718599	S	13	0	13	0.00000
Mycobacterium phage Sneeze	1873887	S	11	0	11	0.00000
Klebsiella virus JD18	1985326	S	37	0	37	0.00001
Cafeteria roenbergensis virus	1513235	S	71	0	71	0.00002
Yellowstone lake mimivirus	1586712	S	11	0	11	0.00000
Cyprinid herpesvirus 3	180230	S	11	0	11	0.00000
Chrysochromulina ericina virus	455364	S	16	0	16	0.00000
Halovirus HVTV-1	1262528	S	15	0	15	0.00000
