name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Flavobacteriaceae bacterium UJ101	1150389	S	1313	129	1442	0.00035
Flavobacteriaceae bacterium MAR_2010_188	1250295	S	1051	40	1091	0.00026
Flavobacteriaceae bacterium 3519-10	531844	S	163	7	170	0.00004
Cellulophaga lytica	979	S	1984	474	2458	0.00059
Cellulophaga baltica	76594	S	1120	145	1265	0.00030
Cellulophaga algicola	59600	S	841	223	1064	0.00026
Aquimarina sp. AD10	1714849	S	2091	115	2206	0.00053
Aquimarina sp. BL5	1714860	S	788	84	872	0.00021
Aquimarina sp. AD1	1714848	S	765	86	851	0.00021
Nonlabens spongiae	331648	S	1105	154	1259	0.00030
Nonlabens dokdonensis	328515	S	612	47	659	0.00016
Nonlabens marinus	930802	S	521	49	570	0.00014
Nonlabens sp. MB-3u-79	2058134	S	337	40	377	0.00009
Nonlabens sp. Hel1_33_55	1336802	S	316	21	337	0.00008
Nonlabens sp. MIC269	1476901	S	309	235	544	0.00013
Nonlabens sediminis	319236	S	204	152	356	0.00009
Olleya aquimaris	639310	S	2191	665	2856	0.00069
Olleya sp. Bg11-27	2058135	S	1309	154	1463	0.00035
Seonamhaeicola sp. S2-3	1936081	S	3570	383	3953	0.00095
Gramella forsetii	411153	S	499	123	622	0.00015
Gramella salexigens	1913577	S	478	55	533	0.00013
Gramella sp. SH35	2126553	S	396	55	451	0.00011
Gramella sp. MAR_2010_147	1250205	S	370	78	448	0.00011
Gramella sp. MAR_2010_102	1250231	S	309	57	366	0.00009
Gramella flava	1486245	S	308	85	393	0.00009
Capnocytophaga canimorsus	28188	S	377	93	470	0.00011
Capnocytophaga stomatis	1848904	S	310	64	374	0.00009
Capnocytophaga sputigena	1019	S	179	52	231	0.00006
Capnocytophaga leadbetteri	327575	S	169	24	193	0.00005
Capnocytophaga gingivalis	1017	S	167	20	187	0.00005
Capnocytophaga cynodegmi	28189	S	156	57	213	0.00005
Capnocytophaga sp. oral taxon 878	1316596	S	147	35	182	0.00004
Capnocytophaga haemolytica	45243	S	88	7	95	0.00002
Capnocytophaga sp. H2931	1945657	S	52	188	240	0.00006
Capnocytophaga sp. ChDC OS43	209053	S	45	19	64	0.00002
Capnocytophaga sp. oral taxon 323	1705617	S	41	57	98	0.00002
Capnocytophaga ochracea	1018	S	40	50	90	0.00002
Capnocytophaga sp. oral taxon 864	1316593	S	37	47	84	0.00002
Capnocytophaga sp. H4358	1945658	S	31	112	143	0.00003
Mariniflexile sp. TRM1-10	2027857	S	2473	141	2614	0.00063
Flagellimonas sp. HME9304	1383885	S	2286	111	2397	0.00058
Lutibacter sp. LPB0138	1850246	S	1564	360	1924	0.00046
Lutibacter profundi	1622118	S	672	73	745	0.00018
Algibacter alginicilyticus	1736674	S	2203	336	2539	0.00061
Chryseobacterium indologenes	253	S	448	170	618	0.00015
Chryseobacterium camelliae	1265445	S	261	82	343	0.00008
Chryseobacterium glaciei	1685010	S	224	37	261	0.00006
Chryseobacterium sp. T16E-39	2015076	S	201	45	246	0.00006
Chryseobacterium taklimakanense	536441	S	172	75	247	0.00006
Chryseobacterium piperi	558152	S	165	37	202	0.00005
Chryseobacterium sp. StRB126	878220	S	144	55	199	0.00005
Chryseobacterium gallinarum	1324352	S	135	58	193	0.00005
Chryseobacterium sp. IHB B 17019	1721091	S	109	25	134	0.00003
Flavivirga eckloniae	1803846	S	2121	118	2239	0.00054
Dokdonia sp. PRO95	1239415	S	377	111	488	0.00012
Dokdonia donghaensis	326320	S	317	248	565	0.00014
Dokdonia sp. 4H-3-7-5	983548	S	262	135	397	0.00010
Dokdonia sp. Dokd-P16	2173169	S	157	66	223	0.00005
Dokdonia sp. MED134	313590	S	136	111	247	0.00006
Zobellia galactanivorans	63186	S	1708	99	1807	0.00044
Aureitalea sp. RR4-38	2094025	S	1492	69	1561	0.00038
Zunongwangia profunda	398743	S	1377	681	2058	0.00050
Salegentibacter sp. T436	1729720	S	722	415	1137	0.00027
Salegentibacter salegens	143223	S	447	70	517	0.00012
Kordia sp. SMS9	2282170	S	1124	30	1154	0.00028
Sediminicola sp. YIK13	1453352	S	1077	125	1202	0.00029
Croceibacter atlanticus	313588	S	1061	112	1173	0.00028
Aequorivita sublithincola	101385	S	979	42	1021	0.00025
Myroides odoratus	256	S	331	22	353	0.00009
Myroides profundi	480520	S	67	57	124	0.00003
Myroides odoratimimus	76832	S	31	329	360	0.00009
Wenyingzhuangia fucanilytica	1790137	S	772	97	869	0.00021
Riemerella anatipestifer	34085	S	641	189	830	0.00020
Elizabethkingia meningoseptica	238	S	175	20	195	0.00005
Elizabethkingia anophelis	1117645	S	114	44	158	0.00004
Elizabethkingia ursingii	1756150	S	60	43	103	0.00002
Elizabethkingia miricola	172045	S	37	156	193	0.00005
Gilvibacter sp. SZ-19	754429	S	580	49	629	0.00015
Gillisia sp. Hel1_33_143	1336796	S	579	167	746	0.00018
Psychroflexus torquis	57029	S	521	14	535	0.00013
Robiginitalea biformata	252307	S	383	12	395	0.00010
Weeksella virosa	1014	S	203	21	224	0.00005
Ornithobacterium rhinotracheale	28251	S	161	-161	0	0.00000
Owenweeksia hongkongensis	253245	S	35299	1107	36406	0.00877
Fluviicola taffensis	191579	S	484	10	494	0.00012
Blattabacterium sp. (Mastotermes darwiniensis)	39768	S	31	17	48	0.00001
Blattabacterium cuenoti	1653831	S	25	27	52	0.00001
Blattabacterium sp. (Nauphoeta cinerea)	1316444	S	23	26	49	0.00001
Blattabacterium sp. (Cryptocercus kyebangensis)	298656	S	20	82	102	0.00002
Blattabacterium sp. (Blattella germanica)	624186	S	11	7	18	0.00000
Candidatus Sulcia muelleri	336810	S	170	208	378	0.00009
Candidatus Walczuchella monophlebidarum	1415657	S	73	1	74	0.00002
Ichthyobacterium seriolicida	242600	S	87	2	89	0.00002
Cyclobacterium marinum	104	S	1390	441	1831	0.00044
Cyclobacterium amurskyense	320787	S	526	99	625	0.00015
Algoriphagus machipongonensis	388413	S	1184	79	1263	0.00030
Algoriphagus sp. M8-2	1727163	S	197	17	214	0.00005
Echinicola strongylocentroti	1795355	S	241	45	286	0.00007
Echinicola vietnamensis	390884	S	201	121	322	0.00008
Belliella baltica	232259	S	352	149	501	0.00012
Aquiflexum balticum	280473	S	288	56	344	0.00008
Hymenobacter sp. APR13	1356852	S	631	167	798	0.00019
Hymenobacter sp. PAMC 26554	1484116	S	581	50	631	0.00015
Hymenobacter nivis	1850093	S	524	210	734	0.00018
Hymenobacter swuensis	1446467	S	509	112	621	0.00015
Hymenobacter sp. PAMC 26628	1484118	S	385	142	527	0.00013
Hymenobacter sedentarius	1411621	S	262	27	289	0.00007
Hymenobacter sp. sh-6	2319843	S	173	14	187	0.00005
Hymenobacter sp. DG25B	1385664	S	75	66	141	0.00003
Hymenobacter sp. DG25A	1385663	S	71	73	144	0.00003
Pontibacter actiniarum	323450	S	244	69	313	0.00008
Pontibacter akesuensis	388950	S	239	55	294	0.00007
Pontibacter korlensis	400092	S	123	25	148	0.00004
Rufibacter sp. DG15C	1379909	S	185	37	222	0.00005
Rufibacter tibetensis	512763	S	142	31	173	0.00004
Rufibacter sp. DG31D	1379910	S	99	12	111	0.00003
Spirosoma pollinicola	2057025	S	313	101	414	0.00010
Spirosoma radiotolerans	1379870	S	111	26	137	0.00003
Spirosoma rigui	564064	S	110	18	128	0.00003
Spirosoma aerolatum	1211326	S	99	8	107	0.00003
Spirosoma montaniterrae	1178516	S	85	9	94	0.00002
Fibrella sp. ES10-3-2-2	1834519	S	164	39	203	0.00005
Fibrella aestuarina	651143	S	148	23	171	0.00004
Runella slithyformis	106	S	154	10	164	0.00004
Runella sp. HYN0085	2259595	S	137	7	144	0.00003
Pseudarcicella sp. HME7025	2183547	S	258	84	342	0.00008
Arcticibacterium luteifluviistationis	1784714	S	245	67	312	0.00008
Dyadobacter fermentans	94254	S	142	10	152	0.00004
Cytophaga hutchinsonii	985	S	120	7	127	0.00003
Leadbetterella byssophila	316068	S	92	7	99	0.00002
Marivirga tractuosa	1006	S	462	198	660	0.00016
Flammeovirgaceae bacterium 311	1257021	S	228	26	254	0.00006
Flammeovirga sp. MY04	1191459	S	208	15	223	0.00005
Chryseolinea sp. KIS68-18	2321403	S	430	5	435	0.00010
Cytophagales bacterium TFI 002	1945892	S	187	44	231	0.00006
Persicobacter sp. JZB09	1085624	S	323	16	339	0.00008
Bernardetia litoralis	999	S	238	7	245	0.00006
Candidatus Cardinium hertigii	247481	S	36	9	45	0.00001
Cardinium endosymbiont of Sogatella furcifera	650378	S	26	39	65	0.00002
Cardinium endosymbiont of Encarsia pergandiella	249402	S	10	12	22	0.00001
Candidatus Amoebophilus asiaticus	281120	S	60	17	77	0.00002
Prevotella melaninogenica	28132	S	287	71	358	0.00009
Prevotella dentalis	52227	S	144	50	194	0.00005
Prevotella intermedia	28131	S	119	38	157	0.00004
Prevotella denticola	28129	S	69	9	78	0.00002
Prevotella sp. oral taxon 299	652716	S	36	3	39	0.00001
Prevotella ruminicola	839	S	25	0	25	0.00001
Prevotella fusca	589436	S	22	2	24	0.00001
Prevotella scopos	589437	S	19	7	26	0.00001
Prevotella jejuni	1177574	S	15	2	17	0.00000
Prevotella enoeca	76123	S	14	3	17	0.00000
Bacteroides coprosuis	151276	S	137	17	154	0.00004
Bacteroides fragilis	817	S	131	16	147	0.00004
Bacteroides heparinolyticus	28113	S	74	55	129	0.00003
Bacteroides helcogenes	290053	S	66	3	69	0.00002
Bacteroides thetaiotaomicron	818	S	57	10	67	0.00002
Bacteroides salanitronis	376805	S	41	8	49	0.00001
Bacteroides caccae	47678	S	35	3	38	0.00001
Bacteroides cellulosilyticus	246787	S	34	5	39	0.00001
Bacteroides dorei	357276	S	34	24	58	0.00001
Bacteroides zoogleoformans	28119	S	31	23	54	0.00001
Bacteroides ovatus	28116	S	26	4	30	0.00001
Bacteroides caecimuris	1796613	S	23	9	32	0.00001
Bacteroides vulgatus	821	S	17	11	28	0.00001
Alistipes finegoldii	214856	S	256	91	347	0.00008
Alistipes shahii	328814	S	172	105	277	0.00007
Mucinivorans hirudinis	1433126	S	104	7	111	0.00003
Porphyromonas gingivalis	837	S	69	26	95	0.00002
Porphyromonas asaccharolytica	28123	S	42	4	46	0.00001
Porphyromonas crevioricanis	393921	S	24	8	32	0.00001
Petrimonas mucosa	1642646	S	77	11	88	0.00002
Fermentimonas caenicola	1562970	S	77	11	88	0.00002
Tannerella sp. oral taxon HOT-286	712710	S	91	7	98	0.00002
Tannerella forsythia	28112	S	44	16	60	0.00001
Candidatus Azobacteroides pseudotrichonymphae	511435	S	116	3	119	0.00003
Bacteroidales bacterium CF	1400053	S	77	28	105	0.00003
Barnesiella viscericola	397865	S	122	56	178	0.00004
Odoribacter splanchnicus	28118	S	118	22	140	0.00003
Paludibacter propionicigenes	185300	S	82	1	83	0.00002
Muribaculum intestinale	1796646	S	52	2	54	0.00001
Proteiniphilum saccharofermentans	1642647	S	35	9	44	0.00001
Alkalitalea saponilacus	889453	S	715	38	753	0.00018
Draconibacterium orientale	1168034	S	466	78	544	0.00013
Marinifilaceae bacterium SPP2	1717717	S	306	17	323	0.00008
Salinivirga cyanobacteriivorans	1307839	S	123	0	123	0.00003
Haliscomenobacter hydrossis	2350	S	3753	22	3775	0.00091
Saprospira grandis	1008	S	166	2	168	0.00004
Rhodothermaceae bacterium	2026787	S	971	1138	2109	0.00051
Rhodothermaceae bacterium RA	1779382	S	200	237	437	0.00011
Rhodothermus marinus	29549	S	838	22	860	0.00021
Salinibacter ruber	146919	S	559	11	570	0.00014
Chitinophaga sp. MD30	2033437	S	481	121	602	0.00015
Chitinophaga caeni	2029983	S	270	60	330	0.00008
Chitinophaga pinensis	79329	S	171	70	241	0.00006
Pseudoflavitalea sp. 5GH32-13	2315862	S	577	142	719	0.00017
Arachidicoccus sp. KIS59-12	2341117	S	317	131	448	0.00011
Arachidicoccus sp. BS20	1850526	S	173	68	241	0.00006
Filimonas lacunae	477680	S	245	131	376	0.00009
Niabella ginsenosidivorans	1176587	S	119	40	159	0.00004
Niabella soli	446683	S	86	40	126	0.00003
Flavisolibacter tropicus	1492898	S	177	88	265	0.00006
Niastella koreensis	354356	S	162	66	228	0.00005
Mucilaginibacter sp. PAMC 26640	1300914	S	246	22	268	0.00006
Mucilaginibacter sp. BJC16-A31	1234841	S	243	20	263	0.00006
Mucilaginibacter mallensis	652787	S	193	16	209	0.00005
Mucilaginibacter gotjawali	1550579	S	158	7	165	0.00004
Mucilaginibacter paludis	423351	S	97	4	101	0.00002
Pedobacter ginsengisoli	363852	S	215	33	248	0.00006
Pedobacter cryoconitis	188932	S	147	23	170	0.00004
Pedobacter sp. PACM 27299	1727164	S	104	31	135	0.00003
Pedobacter heparinus	984	S	96	11	107	0.00003
Pedobacter steynii	430522	S	73	13	86	0.00002
Sphingobacterium mizutaii	1010	S	135	10	145	0.00003
Sphingobacterium sp. ML3W	1538644	S	106	9	115	0.00003
Sphingobacterium sp. 21	743722	S	83	3	86	0.00002
Sphingobacterium sp. G1-14	2003121	S	17	146	163	0.00004
Solitalea canadensis	995	S	172	6	178	0.00004
Pseudopedobacter saltans	151895	S	169	43	212	0.00005
Sphingobacteriaceae bacterium GW460-11-11-14-LB5	1986952	S	159	14	173	0.00004
Bacteroidetes bacterium Omega	1457365	S	327	5	332	0.00008
Chlorobaculum limnaeum	274537	S	438	102	540	0.00013
Chlorobaculum parvum	274539	S	232	45	277	0.00007
Chlorobaculum tepidum	1097	S	106	44	150	0.00004
Chlorobium limicola	1092	S	254	11	265	0.00006
Chlorobium phaeobacteroides	1096	S	131	37	168	0.00004
Chlorobium phaeovibrioides	1094	S	62	9	71	0.00002
Chlorobium chlorochromatii	337090	S	18	0	18	0.00000
Pelodictyon luteolum	1100	S	94	15	109	0.00003
Pelodictyon phaeoclathratiforme	34090	S	38	4	42	0.00001
Prosthecochloris sp. CIB 2401	1868325	S	215	48	263	0.00006
Prosthecochloris sp. GSB1	281093	S	126	13	139	0.00003
Prosthecochloris aestuarii	1102	S	80	4	84	0.00002
Prosthecochloris sp. HL-130-GSB	1974213	S	80	11	91	0.00002
Chloroherpeton thalassium	100716	S	64	0	64	0.00002
Ignavibacterium album	591197	S	90	25	115	0.00003
Melioribacter roseus	1134405	S	44	8	52	0.00001
Gemmatirosa kalamazoonesis	861299	S	1726	353	2079	0.00050
Gemmatimonas aurantiaca	173480	S	436	34	470	0.00011
Gemmatimonas phototrophica	1379270	S	344	40	384	0.00009
Fibrobacter succinogenes	833	S	57	0	57	0.00001
Candidatus Cloacimonas acidaminovorans	456827	S	23	0	23	0.00001
Fuerstia marisgermanicae	1891926	S	7172	98	7270	0.00175
Planctomyces sp. SH-PL62	1636152	S	2132	595	2727	0.00066
Planctomyces sp. SH-PL14	1632864	S	1678	166	1844	0.00044
Rubinisphaera brasiliensis	119	S	2364	121	2485	0.00060
Rhodopirellula baltica	265606	S	740	124	864	0.00021
Pirellula staleyi	125	S	497	12	509	0.00012
Thermogutta terrifontis	1331910	S	330	4	334	0.00008
Planctopirus limnophila	120	S	281	17	298	0.00007
Gemmata obscuriglobus	114	S	1574	752	2326	0.00056
Gemmata sp. SH-PL17	1630693	S	1066	355	1421	0.00034
Paludisphaera borealis	1387353	S	1411	299	1710	0.00041
Singulisphaera acidiphila	466153	S	835	93	928	0.00022
Isosphaera pallida	128	S	468	14	482	0.00012
Candidatus Kuenenia stuttgartiensis	174633	S	90	0	90	0.00002
Phycisphaera mikurensis	547188	S	4074	220	4294	0.00103
Phycisphaerae bacterium ST-PulAB-D4	1941349	S	78	259	337	0.00008
Phycisphaerae bacterium L21-RPul-D3	1940790	S	27	131	158	0.00004
Opitutus sp. GAS368	1882749	S	772	228	1000	0.00024
Opitutus terrae	107709	S	668	95	763	0.00018
Lacunisphaera limnophila	1838286	S	668	227	895	0.00022
Opitutaceae bacterium TAV5	794903	S	600	39	639	0.00015
Ereboglobus luteus	1796921	S	437	34	471	0.00011
Coraliomargarita akajimensis	395922	S	189	7	196	0.00005
Verrucomicrobium sp. GAS474	1882831	S	748	51	799	0.00019
Verrucomicrobium spinosum	2736	S	437	3	440	0.00011
Akkermansia muciniphila	239935	S	268	57	325	0.00008
Akkermansia glycaniphila	1679444	S	230	18	248	0.00006
Verrucomicrobia bacterium IMCC26134	1637999	S	285	82	367	0.00009
Verrucomicrobia bacterium	2026799	S	256	50	306	0.00007
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	S	34	0	34	0.00001
Simkania negevensis	83561	S	353	30	383	0.00009
Candidatus Protochlamydia amoebophila	362787	S	48	51	99	0.00002
Candidatus Protochlamydia naegleriophila	389348	S	22	35	57	0.00001
Parachlamydia acanthamoebae	83552	S	115	88	203	0.00005
Waddlia chondrophila	71667	S	270	174	444	0.00011
Chlamydia pneumoniae	83558	S	19	7	26	0.00001
Chlamydia suis	83559	S	15	82	97	0.00002
Chlamydia gallinacea	1457153	S	15	6	21	0.00001
Chlamydia felis	83556	S	10	6	16	0.00000
Kiritimatiella glycovorans	1307763	S	381	494	875	0.00021
Victivallales bacterium CCUG 44730	2094242	S	237	168	405	0.00010
Candidatus Saccharibacteria oral taxon TM7x	1476577	S	5893	2870	8763	0.00211
Candidatus Saccharibacteria bacterium YM_S32_TM7_50_20	2056494	S	1251	1	1252	0.00030
Candidatus Dependentiae bacterium (ex Spumella elongata CCAP 955/1)	2066483	S	28	0	28	0.00001
Candidatus Gracilibacteria bacterium HOT-871	1540872	S	23	0	23	0.00001
bacterium 2013Arg42i	1561003	S	24	1	25	0.00001
Granulicella mallensis	940614	S	432	46	478	0.00012
Granulicella tundricola	940615	S	122	15	137	0.00003
Terriglobus roseus	392734	S	362	57	419	0.00010
Terriglobus saanensis	870903	S	97	14	111	0.00003
Acidobacterium capsulatum	33075	S	418	38	456	0.00011
Candidatus Koribacter versatilis	658062	S	346	15	361	0.00009
Acidobacteriaceae bacterium SBC82	2211140	S	163	8	171	0.00004
Luteitalea pratensis	1855912	S	1420	28	1448	0.00035
Candidatus Solibacter usitatus	332163	S	1102	11	1113	0.00027
Chloracidobacterium thermophilum	458033	S	138	20	158	0.00004
Treponema primitia	88058	S	441	23	464	0.00011
Treponema brennaborense	81028	S	72	76	148	0.00004
Treponema succinifaciens	167	S	46	96	142	0.00003
Treponema azotonutricium	150829	S	39	1	40	0.00001
Treponema caldarium	215591	S	25	1	26	0.00001
Treponema denticola	158	S	17	3	20	0.00000
Treponema sp. OMZ 838	1539298	S	16	8	24	0.00001
Treponema pedis	409322	S	14	4	18	0.00000
Spirochaeta thermophila	154	S	390	15	405	0.00010
Spirochaeta africana	46355	S	76	0	76	0.00002
Salinispira pacifica	1307761	S	181	6	187	0.00005
Sphaerochaeta globosa	1131703	S	49	5	54	0.00001
Sphaerochaeta coccoides	273376	S	30	1	31	0.00001
Sphaerochaeta pleomorpha	1131707	S	26	7	33	0.00001
Sediminispirochaeta smaragdinae	55206	S	26	0	26	0.00001
Borrelia crocidurae	29520	S	13	23	36	0.00001
Borrelia turcica	229155	S	13	1	14	0.00000
Leptospira biflexa	172	S	27	-27	0	0.00000
Leptospira interrogans	173	S	23	13	36	0.00001
Leptospira mayottensis	1137606	S	18	9	27	0.00001
Leptospira santarosai	28183	S	16	2	18	0.00000
Leptospira alstonii	28452	S	14	0	14	0.00000
Leptospira borgpetersenii	174	S	13	-13	0	0.00000
Turneriella parva	29510	S	102	1	103	0.00002
Nitrospira moscoviensis	42253	S	299	30	329	0.00008
Candidatus Nitrospira inopinata	1715989	S	213	27	240	0.00006
Nitrospira japonica	1325564	S	169	14	183	0.00004
Nitrospira defluvii	330214	S	118	30	148	0.00004
Leptospirillum ferrooxidans	180	S	11	57	68	0.00002
Thermodesulfovibrio yellowstonii	28262	S	43	0	43	0.00001
Thermanaerovibrio acidaminovorans	81462	S	97	49	146	0.00004
Thermanaerovibrio velox	108007	S	74	18	92	0.00002
Cloacibacillus porcorum	1197717	S	163	53	216	0.00005
Aminomonas paucivorans	81412	S	160	36	196	0.00005
Jonquetella anthropi	428712	S	55	25	80	0.00002
Acetomicrobium mobile	97477	S	25	1	26	0.00001
Pseudothermotoga hypogea	57487	S	97	58	155	0.00004
Pseudothermotoga thermarum	119394	S	10	1	11	0.00000
Fervidobacterium nodosum	2424	S	38	21	59	0.00001
Fervidobacterium pennivorans	93466	S	14	14	28	0.00001
Petrotoga mobilis	69499	S	15	23	38	0.00001
Defluviitoga tunisiensis	1006576	S	15	68	83	0.00002
Fusobacterium periodonticum	860	S	39	38	77	0.00002
Fusobacterium nucleatum	851	S	33	43	76	0.00002
Fusobacterium varium	856	S	22	8	30	0.00001
Fusobacterium ulcerans	861	S	12	6	18	0.00000
Leptotrichia buccalis	40542	S	52	16	68	0.00002
Leptotrichia sp. oral taxon 212	712357	S	32	25	57	0.00001
Leptotrichia sp. oral taxon 498	712368	S	13	3	16	0.00000
Sneathia amnii	187101	S	15	5	20	0.00000
Streptobacillus moniliformis	34105	S	14	11	25	0.00001
Sulfurihydrogenibium azorense	309806	S	30	6	36	0.00001
Persephonella marina	309805	S	31	5	36	0.00001
Thermocrinis albus	136094	S	18	1	19	0.00000
Aquifex aeolicus	63363	S	18	0	18	0.00000
Thermosulfidibacter takaii	412593	S	18	1	19	0.00000
Thermovibrio ammonificans	228745	S	68	5	73	0.00002
Desulfurobacterium thermolithotrophum	64160	S	31	0	31	0.00001
Calditerrivibrio nitroreducens	477976	S	65	3	68	0.00002
Denitrovibrio acetiphilus	118000	S	49	2	51	0.00001
Flexistipes sinusarabici	2352	S	27	2	29	0.00001
Deferribacter desulfuricans	197162	S	23	6	29	0.00001
Desulfurispirillum indicum	936456	S	117	97	214	0.00005
Dictyoglomus thermophilum	14	S	51	2	53	0.00001
Dictyoglomus turgidum	513050	S	50	1	51	0.00001
Caldithrix abyssi	187145	S	66	0	66	0.00002
Elusimicrobium minutum	423605	S	21	1	22	0.00001
Endomicrobium proavitum	1408281	S	19	80	99	0.00002
Thermodesulfobacterium geofontis	1295609	S	12	6	18	0.00000
Thermodesulfatator indicus	171695	S	18	0	18	0.00000
Homo sapiens	9606	S	57572	3049	60621	0.01461
Halobiforma lacisalsi	229731	S	172	34	206	0.00005
Natrialba magadii	13769	S	170	40	210	0.00005
Natrinema sp. J7-2	406552	S	101	27	128	0.00003
Natrinema pellirubrum	69525	S	47	31	78	0.00002
Salinarchaeum sp. Harcht-Bsk1	1333523	S	133	3	136	0.00003
Natronolimnobius aegyptiacus	745377	S	22	78	100	0.00002
Haloterrigena daqingensis	588898	S	55	3	58	0.00001
Haloterrigena turkmenica	62320	S	48	6	54	0.00001
Halopiger xanaduensis	387343	S	92	15	107	0.00003
Natronococcus occultus	29288	S	74	13	87	0.00002
Halostagnicola larsenii	353800	S	58	2	60	0.00001
Natronobacterium gregoryi	44930	S	43	8	51	0.00001
Halomicrobium mukohataei	57705	S	179	9	188	0.00005
Haloarcula taiwanensis	1932004	S	43	27	70	0.00002
Haloarcula marismortui	2238	S	20	38	58	0.00001
Haloarcula hispanica	51589	S	12	-12	0	0.00000
Natronomonas moolapensis	416273	S	80	2	82	0.00002
Natronomonas pharaonis	2257	S	59	2	61	0.00001
Halorientalis sp. IM1011	1932360	S	121	10	131	0.00003
Halorhabdus utahensis	146826	S	42	1	43	0.00001
Halorhabdus tiamatea	430914	S	25	2	27	0.00001
Haloarculaceae archaeon HArcel1	1679096	S	36	2	38	0.00001
Halobacterium hubeiense	1407499	S	122	32	154	0.00004
Halobacterium sp. DL1	751944	S	79	126	205	0.00005
Halobacterium salinarum	2242	S	68	-68	0	0.00000
Halalkalicoccus jeotgali	413810	S	54	0	54	0.00001
Halodesulfurarchaeum formicicum	1873524	S	33	0	33	0.00001
Halanaeroarchaeum sulfurireducens	1604004	S	25	8	33	0.00001
Haloferax volcanii	2246	S	94	70	164	0.00004
Haloferax gibbonsii	35746	S	74	57	131	0.00003
Haloferax mediterranei	2252	S	18	1	19	0.00000
Haloplanus sp. CBA1112	1547898	S	10	47	57	0.00001
Halogeometricum borinquense	60847	S	15	2	17	0.00000
Halorubrum trapanicum	29284	S	92	40	132	0.00003
Halorubrum lacusprofundi	2247	S	46	86	132	0.00003
Halopenitus persicus	1048396	S	88	6	94	0.00002
Salinigranum rubrum	755307	S	80	14	94	0.00002
Halohasta litchfieldiae	1073996	S	21	19	40	0.00001
halophilic archaeon DL31	756883	S	115	118	233	0.00006
Methanoculleus marisnigri	2198	S	335	18	353	0.00009
Methanoculleus bourgensis	83986	S	11	31	42	0.00001
Methanofollis liminatans	2201	S	32	10	42	0.00001
Methanoregula boonei	358766	S	23	1	24	0.00001
Methanoregula formicica	882104	S	16	0	16	0.00000
Methanosphaerula palustris	475088	S	29	4	33	0.00001
Methanocorpusculum labreanum	83984	S	16	1	17	0.00000
Methanospirillum hungatei	2203	S	10	2	12	0.00000
Methanosarcina barkeri	2208	S	58	11	69	0.00002
Methanosarcina mazei	2209	S	12	8	20	0.00000
Methanosarcina lacustris	170861	S	10	6	16	0.00000
Methanosalsum zhilinae	39669	S	10	0	10	0.00000
Methanosaeta harundinacea	301375	S	91	2	93	0.00002
Methanothrix soehngenii	2223	S	26	6	32	0.00001
Methanocella arvoryzae	1175445	S	45	1	46	0.00001
Thermococcus gammatolerans	187878	S	32	30	62	0.00001
Thermococcus gorgonarius	71997	S	18	9	27	0.00001
Thermococcus eurythermalis	1505907	S	12	15	27	0.00001
Pyrococcus yayanosii	1008460	S	15	6	21	0.00001
Methanocaldococcus infernus	67760	S	46	3	49	0.00001
Methanobacterium formicicum	2162	S	34	2	36	0.00001
methanogenic archaeon ISO4-H5	1495144	S	10	6	16	0.00000
Staphylothermus hellenicus	84599	S	13	9	22	0.00001
Staphylothermus marinus	2280	S	10	1	11	0.00000
Thermoproteus uzoniensis	184117	S	16	0	16	0.00000
Thermoproteus tenax	2271	S	10	0	10	0.00000
Sulfolobus acidocaldarius	2285	S	11	5	16	0.00000
Acidilobus saccharovorans	242703	S	15	3	18	0.00000
Candidatus Nitrosotenuis cloacae	1603555	S	11	-1	10	0.00000
archaeon AArc-Sl	2055893	S	111	29	140	0.00003
Candidatus Micrarchaeota archaeon Mia14	1920749	S	12	2	14	0.00000
Murine leukemia virus	11786	S	868	50	918	0.00022
Gordonia phage Eyre	1887646	S	10	14	24	0.00001
Nonlabens virus P12024S	1982248	S	11	0	11	0.00000
Klebsiella virus JD18	1985326	S	33	1	34	0.00001
Mycobacterium virus Bxz1	2006134	S	11	3	14	0.00000
Agrotis segetum nucleopolyhedrovirus B	1580580	S	63	0	63	0.00002
Chrysodeixis chalcites nucleopolyhedrovirus	320432	S	20	0	20	0.00000
Pandoravirus dulcis	1349409	S	78	0	78	0.00002
Pandoravirus salinus	1349410	S	19	2	21	0.00001
Pandoravirus inopinatum	1605721	S	15	0	15	0.00000
Aotine betaherpesvirus 1	50290	S	38	0	38	0.00001
Murid betaherpesvirus 2	28304	S	11	0	11	0.00000
Equid alphaherpesvirus 4	10331	S	10	0	10	0.00000
Megavirus chiliensis	1094892	S	24	10	34	0.00001
