Sample	Reads	TaxID	Rank	Taxon
SRR24442556	9	1852377	S	Actinomyces pacaensis
SRR24442556	16	2081702	S	Actinomyces sp. oral taxon 897
SRR24442556	13	131110	S	Actinomyces radingae
SRR24442556	35	544580	S	Actinomyces oris
SRR24442556	40	1851395	S	Actinomyces sp. Chiba101
SRR24442556	4	52773	S	Actinomyces meyeri
SRR24442556	23	1960083	S	Actinomyces gaoshouyii
SRR24442556	1	1912795	S	Actinomyces sp. VUL4_3
SRR24442556	228	1661	S	Trueperella pyogenes
SRR24442556	3	2171980	S	Actinotignum sp. 313
SRR24442556	0	59505	S	Actinotignum schaalii
SRR24442556	20	28264	S	Arcanobacterium haemolyticum
SRR24442556	126	710111	S	Frankia sp. QA3
SRR24442556	67	298654	S	Frankia inefficax
SRR24442556	44	298653	S	Frankia sp. EAN1pec
SRR24442556	24	656024	S	Frankia symbiont of Datisca glomerata
SRR24442556	41	1859	S	Frankia alni
SRR24442556	14	106370	S	Frankia casuarinae
SRR24442556	33	1907575	S	Jatrophihabitans sp. GAS493
SRR24442556	24	1882833	S	Frankineae bacterium MT45
SRR24442556	102	1685	S	Bifidobacterium breve
SRR24442556	15	1694	S	Bifidobacterium pseudolongum
SRR24442556	57	35760	S	Bifidobacterium choerinum
SRR24442556	15	1681	S	Bifidobacterium bifidum
SRR24442556	51	1686	S	Bifidobacterium catenulatum
SRR24442556	3	158787	S	Bifidobacterium scardovii
SRR24442556	7	1680	S	Bifidobacterium adolescentis
SRR24442556	10	1683	S	Bifidobacterium angulatum
SRR24442556	44	216816	S	Bifidobacterium longum
SRR24442556	4	28025	S	Bifidobacterium animalis
SRR24442556	-33	1684	S	Bifidobacterium asteroides
SRR24442556	-28	1689	S	Bifidobacterium dentium
SRR24442556	0	638619	S	Bifidobacterium actinocoloniiforme
SRR24442556	13	630129	S	Bifidobacterium kashiwanohense
SRR24442556	4	33905	S	Bifidobacterium thermophilum
SRR24442556	8	28026	S	Bifidobacterium pseudocatenulatum
SRR24442556	6	78258	S	Parascardovia denticolens
SRR24442556	19	2702	S	Gardnerella vaginalis
SRR24442556	5	78259	S	Scardovia inopinata
SRR24442556	119	1861	S	Geodermatophilus obscurus
SRR24442556	89	477641	S	Modestobacter marinus
SRR24442556	51	138336	S	Blastococcus saxobsidens
SRR24442556	49	1090615	S	Nakamurella panacisegetis
SRR24442556	62	53461	S	Nakamurella multipartita
SRR24442556	117	2006	S	Thermobispora bispora
SRR24442556	96	304895	S	Catenulispora acidiphila
SRR24442556	75	1798224	S	Jiangella sp. DSM 45060
SRR24442556	83	419479	S	Jiangella alkaliphila
SRR24442556	75	131568	S	Kineococcus radiotolerans
SRR24442556	15	414996	S	Actinopolyspora erythraea
SRR24442556	10	283811	S	Stackebrandtia nassauensis
SRR24442556	7	28049	S	Acidothermus cellulolyticus
SRR24442556	19	1884905	S	Candidatus Planktophila versatilis
SRR24442556	2	573600	S	Candidatus Planktophila limnetica
SRR24442556	0	1650658	S	Actinobacteria bacterium IMCC26256
SRR24442556	82	471189	S	Gordonibacter pamelaeae
SRR24442556	5	1841863	S	Gordonibacter massiliensis
SRR24442556	57	1335613	S	Gordonibacter urolithinfaciens
SRR24442556	32	446660	S	Adlercreutzia equolifaciens
SRR24442556	39	84112	S	Eggerthella lenta
SRR24442556	19	502558	S	Eggerthella sp. YY7918
SRR24442556	0	84110	S	Slackia heliotrinireducens
SRR24442556	24	79604	S	Denitrobacterium detoxificans
SRR24442556	23	2109685	S	Olsenella sp. GAM18
SRR24442556	20	1805478	S	Olsenella sp. Marseille-P2300
SRR24442556	80	604330	S	Olsenella umbonata
SRR24442556	1	712411	S	Olsenella sp. oral taxon 807
SRR24442556	0	133926	S	Olsenella uli
SRR24442556	13	1871022	S	Libanicoccus massiliensis
SRR24442556	0	1382	S	Atopobium parvulum
SRR24442556	46	74426	S	Collinsella aerofaciens
SRR24442556	90	1531429	S	Coriobacteriaceae bacterium 68-1-3
SRR24442556	0	33871	S	Coriobacterium glomerans
SRR24442556	33	1608957	S	Euzebya sp. DY32-46
SRR24442556	86	191495	S	Conexibacter woesei
SRR24442556	6	49319	S	Rubrobacter xylanophilus
SRR24442556	6	2051957	S	Rubrobacter indioceani
SRR24442556	9	42256	S	Rubrobacter radiotolerans
SRR24442556	4	53635	S	Acidimicrobium ferrooxidans
SRR24442556	1	1848755	S	Actinobacteria bacterium IMCC26077
SRR24442556	10	1848756	S	Actinobacteria bacterium IMCC26103
SRR24442556	398	1396	S	Bacillus cereus
SRR24442556	174	1428	S	Bacillus thuringiensis
SRR24442556	745	1423	S	Bacillus subtilis
SRR24442556	356	1402	S	Bacillus licheniformis
SRR24442556	2	119858	S	Bacillus sonorensis
SRR24442556	17	352858	S	Bacillus sp. Y1
SRR24442556	19	33932	S	Bacillus cohnii
SRR24442556	6	35841	S	Bacillus thermoamylovorans
SRR24442556	16	1398	S	Bacillus coagulans
SRR24442556	9	1402861	S	Bacillus filamentosus
SRR24442556	12	561879	S	Bacillus safensis
SRR24442556	7	1664069	S	Bacillus glycinifermentans
SRR24442556	13	86664	S	Bacillus flexus
SRR24442556	9	98228	S	Bacillus sp. OxB-1
SRR24442556	9	1478	S	Bacillus simplex
SRR24442556	6	665099	S	Bacillus oceanisediminis
SRR24442556	4	1441095	S	Bacillus gobiensis
SRR24442556	4	1581038	S	Bacillus sp. FJAT-22090
SRR24442556	6	1547283	S	Bacillus weihaiensis
SRR24442556	5	421767	S	Bacillus butanolivorans
SRR24442556	2	1467	S	Bacillus lentus
SRR24442556	2	79880	S	Bacillus clausii
SRR24442556	3	324767	S	Bacillus infantis
SRR24442556	3	1705566	S	Bacillus sp. FJAT-18017
SRR24442556	8	1408	S	Bacillus pumilus
SRR24442556	6	199441	S	Bacillus krulwichiae
SRR24442556	4	1565991	S	Bacillus sp. X1(2014)
SRR24442556	12	1404	S	Bacillus megaterium
SRR24442556	1	86665	S	Bacillus halodurans
SRR24442556	4	1479	S	Bacillus smithii
SRR24442556	2	264697	S	Bacillus muralis
SRR24442556	2	666686	S	Bacillus sp. 1NLA3E
SRR24442556	1	79883	S	Bacillus horikoshii
SRR24442556	174	471223	S	Geobacillus sp. WCH70
SRR24442556	82	129338	S	Geobacillus subterraneus
SRR24442556	12	1921421	S	Geobacillus genomosp. 3
SRR24442556	50	28031	S	Lysinibacillus fusiformis
SRR24442556	19	1421	S	Lysinibacillus sphaericus
SRR24442556	5	2086577	S	Lysinibacillus sp. Marseille-P5727
SRR24442556	4	2169540	S	Lysinibacillus sp. 2017
SRR24442556	10	182710	S	Oceanobacillus iheyensis
SRR24442556	4	746691	S	Oceanobacillus kimchii
SRR24442556	5	1295642	S	Parageobacillus genomosp. 1
SRR24442556	69	1426	S	Parageobacillus thermoglucosidasius
SRR24442556	28	33934	S	Anoxybacillus flavithermus
SRR24442556	2	1472767	S	Lentibacillus amyloliquefaciens
SRR24442556	4	1221500	S	Fictibacillus phosphorivorans
SRR24442556	2	586416	S	Terribacillus aidingensis
SRR24442556	26	1462996	S	Paenibacillus yonginensis
SRR24442556	7	1870820	S	Paenibacillus ihbetae
SRR24442556	7	61624	S	Paenibacillus mucilaginosus
SRR24442556	15	44251	S	Paenibacillus durus
SRR24442556	4	1695218	S	Paenibacillus sp. 32O-W
SRR24442556	9	1126833	S	Paenibacillus beijingensis
SRR24442556	4	2023772	S	Paenibacillus sp. RUD330
SRR24442556	6	159743	S	Paenibacillus terrae
SRR24442556	5	189426	S	Paenibacillus odorifer
SRR24442556	4	365617	S	Paenibacillus sabinae
SRR24442556	12	1536771	S	Paenibacillus sp. FSL R5-0912
SRR24442556	206	1406	S	Paenibacillus polymyxa
SRR24442556	4	1532905	S	Paenibacillus sp. CAA11
SRR24442556	4	1536772	S	Paenibacillus sp. FSL R7-0273
SRR24442556	5	1536774	S	Paenibacillus sp. FSL H7-0357
SRR24442556	3	169760	S	Paenibacillus stellifer
SRR24442556	3	1536773	S	Paenibacillus sp. FSL R7-0331
SRR24442556	4	160799	S	Paenibacillus borealis
SRR24442556	1	414771	S	Paenibacillus donghaensis
SRR24442556	3	59843	S	Paenibacillus glucanolyticus
SRR24442556	2	162209	S	Paenibacillus naphthalenovorans
SRR24442556	3	189425	S	Paenibacillus graminis
SRR24442556	3	1566358	S	Paenibacillus sp. IHBB 10380
SRR24442556	1	528191	S	Paenibacillus xylanexedens
SRR24442556	2	1616788	S	Paenibacillus bovis
SRR24442556	6	1536769	S	Paenibacillus sp. FSL P4-0081
SRR24442556	2	1619311	S	Paenibacillus physcomitrellae
SRR24442556	1	324057	S	Paenibacillus sp. JDR-2
SRR24442556	2	1763538	S	Paenibacillus crassostreae
SRR24442556	3	1536770	S	Paenibacillus sp. FSL R5-0345
SRR24442556	1	483937	S	Paenibacillus riograndensis
SRR24442556	1	172713	S	Paenibacillus kribbensis
SRR24442556	3	1401	S	Paenibacillus lautus
SRR24442556	10	377615	S	Thermobacillus composti
SRR24442556	30	1393	S	Brevibacillus brevis
SRR24442556	3	1465	S	Brevibacillus laterosporus
SRR24442556	3	1500254	S	Aneurinibacillus soli
SRR24442556	2	1450761	S	Aneurinibacillus sp. XH2
SRR24442556	1	1882832	S	Paenibacillaceae bacterium GAS479
SRR24442556	28	1292	S	Staphylococcus warneri
SRR24442556	12	1290	S	Staphylococcus hominis
SRR24442556	3611	1280	S	Staphylococcus aureus
SRR24442556	22	1282	S	Staphylococcus epidermidis
SRR24442556	7	214473	S	Staphylococcus nepalensis
SRR24442556	3	1296	S	Staphylococcus sciuri
SRR24442556	2	1288	S	Staphylococcus xylosus
SRR24442556	4	45972	S	Staphylococcus pasteuri
SRR24442556	8	1283	S	Staphylococcus haemolyticus
SRR24442556	4	308354	S	Staphylococcus simiae
SRR24442556	3	29382	S	Staphylococcus cohnii
SRR24442556	2	46127	S	Staphylococcus felis
SRR24442556	17	283734	S	Staphylococcus pseudintermedius
SRR24442556	1	985762	S	Staphylococcus agnetis
SRR24442556	1	1286	S	Staphylococcus simulans
SRR24442556	1	1295	S	Staphylococcus schleiferi
SRR24442556	67	1598147	S	Planococcus faecalis
SRR24442556	26	1215089	S	Planococcus halocryophilus
SRR24442556	9	192421	S	Planococcus maritimus
SRR24442556	5	2058136	S	Planococcus sp. MB-3u-03
SRR24442556	3	1038856	S	Planococcus plakortidis
SRR24442556	2	1302659	S	Planococcus versutus
SRR24442556	19	1571	S	Sporosarcina ureae
SRR24442556	3	2283194	S	Sporosarcina sp. PTS2304
SRR24442556	24	1930764	S	Sporosarcina sp. P33
SRR24442556	9	1508404	S	Jeotgalibacillus malaysiensis
SRR24442556	6	76853	S	Solibacillus silvestris
SRR24442556	42	1903704	S	Tumebacillus avium
SRR24442556	12	1214604	S	Tumebacillus algifaecis
SRR24442556	5	405212	S	Alicyclobacillus acidocaldarius
SRR24442556	11	33943	S	Kyrpidia tusciae
SRR24442556	9	2055160	S	Kyrpidia spormannii
SRR24442556	9	29391	S	Gemella morbillorum
SRR24442556	24	360911	S	Exiguobacterium sp. AT1b
SRR24442556	3	2071623	S	Laceyella sp. FBKL4.010
SRR24442556	3	1471761	S	Novibacillus thermophilus
SRR24442556	19	1639	S	Listeria monocytogenes
SRR24442556	0	1638	S	Listeria ivanovii
SRR24442556	6	85683	S	[Bacillus] selenitireducens
SRR24442556	48	1624	S	Lactobacillus salivarius
SRR24442556	37	1613	S	Lactobacillus fermentum
SRR24442556	3	1584	S	Lactobacillus delbrueckii
SRR24442556	32	2099789	S	Lactobacillus sp. CBA3606
SRR24442556	16	1582	S	Lactobacillus casei
SRR24442556	15	97478	S	Lactobacillus mucosae
SRR24442556	6	1598	S	Lactobacillus reuteri
SRR24442556	12	1599	S	Lactobacillus sakei
SRR24442556	3	1847728	S	Lactobacillus allii
SRR24442556	6	1596	S	Lactobacillus gasseri
SRR24442556	6	375175	S	Lactobacillus backii
SRR24442556	7	1602	S	Lactobacillus alimentarius
SRR24442556	3	47715	S	Lactobacillus rhamnosus
SRR24442556	2	1218493	S	Lactobacillus kullabergensis
SRR24442556	0	1007676	S	Lactobacillus ginsenosidimutans
SRR24442556	4	267363	S	Lactobacillus zymae
SRR24442556	3	1580	S	Lactobacillus brevis
SRR24442556	3	240427	S	Lactobacillus paracollinoides
SRR24442556	2	1623	S	Lactobacillus ruminis
SRR24442556	4	28038	S	Lactobacillus curvatus
SRR24442556	1	109790	S	Lactobacillus jensenii
SRR24442556	3	47770	S	Lactobacillus crispatus
SRR24442556	7	1254	S	Pediococcus acidilactici
SRR24442556	2	1334	S	Streptococcus dysgalactiae
SRR24442556	13	1336	S	Streptococcus equi
SRR24442556	2538	1313	S	Streptococcus pneumoniae
SRR24442556	3	1305	S	Streptococcus sanguinis
SRR24442556	3	1309	S	Streptococcus mutans
SRR24442556	14	1307	S	Streptococcus suis
SRR24442556	5	1156433	S	Streptococcus sp. I-P16
SRR24442556	1	2021971	S	Streptococcus respiraculi
SRR24442556	3	1302	S	Streptococcus gordonii
SRR24442556	30	1314	S	Streptococcus pyogenes
SRR24442556	1	1345	S	Streptococcus ferus
SRR24442556	4	1304	S	Streptococcus salivarius
SRR24442556	0	400065	S	Streptococcus merionis
SRR24442556	3	1346	S	Streptococcus iniae
SRR24442556	8	1366	S	Lactococcus raffinolactis
SRR24442556	4	1363	S	Lactococcus garvieae
SRR24442556	5	1358	S	Lactococcus lactis
SRR24442556	0	1364	S	Lactococcus piscium
SRR24442556	2	2005703	S	Enterococcus wangshanyuanii
SRR24442556	38	1351	S	Enterococcus faecalis
SRR24442556	4	160453	S	Enterococcus gilvus
SRR24442556	24	1352	S	Enterococcus faecium
SRR24442556	4	53346	S	Enterococcus mundtii
SRR24442556	9	51669	S	Tetragenococcus halophilus
SRR24442556	3	33970	S	Melissococcus plutonius
SRR24442556	1	519472	S	Vagococcus teuberi
SRR24442556	80	2036206	S	Aerococcaceae bacterium ZY16052
SRR24442556	4	1376	S	Aerococcus urinae
SRR24442556	2	128944	S	Aerococcus urinaehominis
SRR24442556	16	759620	S	Weissella ceti
SRR24442556	7	147709	S	Carnobacterium inhibens
SRR24442556	3	208596	S	Carnobacterium sp. 17-4
SRR24442556	10	2748	S	Carnobacterium divergens
SRR24442556	75	1491	S	Clostridium botulinum
SRR24442556	7	36745	S	Clostridium saccharoperbutylacetonicum
SRR24442556	77	1520	S	Clostridium beijerinckii
SRR24442556	69	1548	S	Clostridium scatologenes
SRR24442556	7	46867	S	Clostridium chauvoei
SRR24442556	4	1493	S	Clostridium cellulovorans
SRR24442556	2	84022	S	Clostridium aceticum
SRR24442556	3	1502	S	Clostridium perfringens
SRR24442556	3	1501	S	Clostridium pasteurianum
SRR24442556	13	182773	S	Clostridium isatidis
SRR24442556	1	755731	S	Clostridium sp. BNL1100
SRR24442556	2	1513	S	Clostridium tetani
SRR24442556	4	1042156	S	Clostridium sp. SY8519
SRR24442556	0	1488	S	Clostridium acetobutylicum
SRR24442556	0	1534	S	Clostridium kluyveri
SRR24442556	1	1519	S	Clostridium tyrobutyricum
SRR24442556	57	2082193	S	Clostridiaceae bacterium 14S0207
SRR24442556	2	1424294	S	Geosporobacter ferrireducens
SRR24442556	-12	49118	S	Candidatus Arthromitus sp. SFB-mouse
SRR24442556	14	2086584	S	Mordavella sp. Marseille-P3756
SRR24442556	125	853	S	Faecalibacterium prausnitzii
SRR24442556	3	253239	S	Ethanoligenens harbinense
SRR24442556	6	292800	S	Flavonifractor plautii
SRR24442556	4	29343	S	[Clostridium] cellulosi
SRR24442556	0	1161942	S	Ruminococcus champanellensis
SRR24442556	112	1322	S	Blautia hansenii
SRR24442556	22	1871021	S	Lachnoclostridium phocaeense
SRR24442556	2	1834196	S	Lachnoclostridium sp. YL32
SRR24442556	0	29370	S	[Clostridium] sphenoides
SRR24442556	0	66219	S	Lachnoclostridium phytofermentans
SRR24442556	0	43305	S	Butyrivibrio proteoclasticus
SRR24442556	0	185008	S	Butyrivibrio hungatei
SRR24442556	8	712991	S	Lachnospiraceae bacterium oral taxon 500
SRR24442556	25	2109691	S	Lachnospiraceae bacterium GAM79
SRR24442556	1	39491	S	[Eubacterium] rectale
SRR24442556	0	29360	S	Cellulosilyticum lentocellum
SRR24442556	10	73919	S	Thermaerobacter marianensis
SRR24442556	0	178899	S	Carboxydocella thermautotrophica
SRR24442556	30	233055	S	Desulfitobacterium dichloroeliminans
SRR24442556	4	36854	S	Desulfitobacterium dehalogenans
SRR24442556	2	49338	S	Desulfitobacterium hafniense
SRR24442556	1	1564	S	Desulfotomaculum ruminis
SRR24442556	7	1833852	S	Desulfotomaculum ferrireducens
SRR24442556	1	79209	S	Desulfosporosinus meridiei
SRR24442556	0	471827	S	Candidatus Desulforudis audaxviator
SRR24442556	2	102134	S	Desulfallas gibsoniae
SRR24442556	6	51515	S	Dehalobacterium formicoaceticum
SRR24442556	2	863643	S	Thermincola potens
SRR24442556	0	58138	S	Desulfofarcimen acetoxidans
SRR24442556	1	1736	S	Eubacterium limosum
SRR24442556	12	39488	S	[Eubacterium] hallii
SRR24442556	0	29322	S	[Eubacterium] cellulosolvens
SRR24442556	3	33952	S	Acetobacterium woodii
SRR24442556	56	2109688	S	Clostridiales bacterium CCNA10
SRR24442556	19	1297617	S	Intestinimonas butyriciproducens
SRR24442556	3	2734	S	Symbiobacterium thermophilum
SRR24442556	0	1731	S	Peptoclostridium acidaminophilum
SRR24442556	991	1496	S	Clostridioides difficile
SRR24442556	1	1505	S	Paeniclostridium sordellii
SRR24442556	9	1677857	S	Hungateiclostridium saccincola
SRR24442556	4	1515	S	Hungateiclostridium thermocellum
SRR24442556	1	1510	S	Thermoclostridium stercorarium
SRR24442556	1	84032	S	Pseudoclostridium thermosuccinogenes
SRR24442556	24	2109687	S	Oscillibacter sp. PEA192
SRR24442556	0	351091	S	Oscillibacter valericigenes
SRR24442556	18	35701	S	Heliobacterium modesticaldum
SRR24442556	0	86170	S	Syntrophothermus lipocalidus
SRR24442556	0	863	S	Syntrophomonas wolfei
SRR24442556	11	1805714	S	Christensenella massiliensis
SRR24442556	2	1525	S	Moorella thermoacetica
SRR24442556	0	42838	S	Ammonifex degensii
SRR24442556	3	129958	S	Carboxydothermus hydrogenoformans
SRR24442556	32	85874	S	Thermacetogenium phaeum
SRR24442556	4	55205	S	Caldicellulosiruptor owensensis
SRR24442556	6	1517	S	Thermoanaerobacterium thermosaccharolyticum
SRR24442556	7	252966	S	Mahella australiensis
SRR24442556	4	656519	S	Halanaerobium hydrogeniformans
SRR24442556	0	31909	S	Halothermothrix orenii
SRR24442556	1	42422	S	Halobacteroides halobius
SRR24442556	0	28187	S	Acetohalobium arabaticum
SRR24442556	0	375929	S	Natranaerobius thermophilus
SRR24442556	16	69823	S	Selenomonas sputigena
SRR24442556	7	971	S	Selenomonas ruminantium
SRR24442556	24	712528	S	Selenomonas sp. oral taxon 126
SRR24442556	21	1884263	S	Selenomonas sp. oral taxon 920
SRR24442556	0	158847	S	Megamonas hypermegale
SRR24442556	1	484770	S	Pelosinus sp. UFO1
SRR24442556	0	365349	S	Pelosinus fermentans
SRR24442556	126	905	S	Acidaminococcus fermentans
SRR24442556	16	907	S	Megasphaera elsdenii
SRR24442556	17	2144175	S	Megasphaera stantonii
SRR24442556	7	1675036	S	Megasphaera hexanoica
SRR24442556	1	29466	S	Veillonella parvula
SRR24442556	0	248315	S	Veillonella rodentium
SRR24442556	1	1702287	S	Negativicoccus massiliensis
SRR24442556	3	1555112	S	Limnochorda pilosa
SRR24442556	37	1648	S	Erysipelothrix rhusiopathiae
SRR24442556	1	1514105	S	Erysipelothrix larvae
SRR24442556	6	1702221	S	Faecalibaculum rodentium
SRR24442556	12	33034	S	Anaerococcus prevotii
SRR24442556	44	33033	S	Parvimonas micra
SRR24442556	34	1260	S	Finegoldia magna
SRR24442556	0	1912856	S	Peptoniphilus sp. ING2-D1G
SRR24442556	0	45497	S	[Clostridium] ultunense
SRR24442556	3	1852374	S	Ezakiella massiliensis
SRR24442556	4	1871025	S	Ndongobacter massiliensis
SRR24442556	38	321327	S	Synechococcus sp. JA-3-3Ab
SRR24442556	10	316278	S	Synechococcus sp. RCC307
SRR24442556	23	1827144	S	Synechococcus sp. NIES-970
SRR24442556	18	33070	S	Synechococcus lividus
SRR24442556	9	1916956	S	Synechococcus sp. SynAce01
SRR24442556	1	195250	S	Synechococcus sp. PCC 7336
SRR24442556	12	321332	S	Synechococcus sp. JA-2-3B'a(2-13)
SRR24442556	7	32051	S	Synechococcus sp. WH 7803
SRR24442556	5	316279	S	Synechococcus sp. CC9902
SRR24442556	9	166314	S	Synechococcus sp. WH 8109
SRR24442556	9	374981	S	Synechococcus sp. PCC 7003
SRR24442556	2	1280380	S	Synechococcus sp. KORDI-100
SRR24442556	2	195253	S	Synechococcus sp. PCC 6312
SRR24442556	111	374982	S	Synechococcus sp. PCC 73109
SRR24442556	3	585423	S	Synechococcus sp. KORDI-49
SRR24442556	0	1173263	S	Synechococcus sp. PCC 7502
SRR24442556	4	110662	S	Synechococcus sp. CC9605
SRR24442556	65	195498	S	Synechococcus sp. PCC 7117
SRR24442556	4	585425	S	Synechococcus sp. KORDI-52
SRR24442556	2	64471	S	Synechococcus sp. CC9311
SRR24442556	80	195248	S	Synechococcus sp. PCC 8807
SRR24442556	41	32049	S	Synechococcus sp. PCC 7002
SRR24442556	72	1851505	S	Cyanobium sp. NIES-981
SRR24442556	25	59930	S	Cyanobium gracile
SRR24442556	6	146786	S	Thermosynechococcus elongatus
SRR24442556	4	1394889	S	Thermosynechococcus sp. NK55a
SRR24442556	15	292566	S	Dactylococcopsis salina
SRR24442556	-79	1184	S	Leptolyngbya boryana
SRR24442556	3	1080068	S	Leptolyngbya sp. O-77
SRR24442556	3	111781	S	Leptolyngbya sp. PCC 7376
SRR24442556	0	1752064	S	Leptolyngbya sp. NIES-3755
SRR24442556	12	1173032	S	Chamaesiphon minutus
SRR24442556	19	1219	S	Prochlorococcus marinus
SRR24442556	3	1501268	S	Prochlorococcus sp. MIT 0604
SRR24442556	4	1209493	S	Halomicronema hongdechloris
SRR24442556	21	1147	S	Synechocystis sp. PCC 6714
SRR24442556	0	82654	S	Pseudanabaena sp. PCC 7367
SRR24442556	1	155978	S	Acaryochloris marina
SRR24442556	161	2005460	S	Chondrocystis sp. NIES-4102
SRR24442556	27	1617448	S	Geminocystis sp. NIES-3709
SRR24442556	15	669359	S	Geminocystis herdmanii
SRR24442556	12	1615909	S	Geminocystis sp. NIES-3708
SRR24442556	5	1173026	S	Gloeocapsa sp. PCC 7428
SRR24442556	23	379064	S	Cyanobacterium aponinum
SRR24442556	31	1126	S	Microcystis aeruginosa
SRR24442556	10	65093	S	Halothece sp. PCC 7418
SRR24442556	7	713887	S	Candidatus Atelocyanobacterium thalassa
SRR24442556	21	1160	S	Planktothrix agardhii
SRR24442556	1	1206	S	Trichodesmium erythraeum
SRR24442556	4	1173027	S	Microcoleus sp. PCC 7113
SRR24442556	12	43989	S	Cyanothece sp. ATCC 51142
SRR24442556	24	65393	S	Cyanothece sp. PCC 7424
SRR24442556	14	497965	S	Cyanothece sp. PCC 7822
SRR24442556	1	395961	S	Cyanothece sp. PCC 7425
SRR24442556	1	1155739	S	Moorea producens
SRR24442556	9	118323	S	Oscillatoria acuminata
SRR24442556	3	482564	S	Oscillatoria nigro-viridis
SRR24442556	9	864702	S	Oscillatoriales cyanobacterium JSC-12
