Sample	Reads	TaxID	Rank	Taxon
SRR24442557	18	1867846	S	                Legionella clemsonensis
SRR24442557	15	45067	S	                Legionella lansingensis
SRR24442557	11	28087	S	                Legionella sainthelensi
SRR24442557	200	451	S	                Tatlockia micdadei
SRR24442557	65	463	S	                Fluoribacter dumoffii
SRR24442557	180	777	S	                Coxiella burnetii
SRR24442557	44	325775	S	                Coxiella endosymbiont of Amblyomma americanum
SRR24442557	2	2054173	S	                Candidatus Coxiella mudrowiae
SRR24442557	8	1592897	S	                Coxiella-like endosymbiont
SRR24442557	1032	2183911	S	                Salinisphaera sp. LB1
SRR24442557	149	727	S	                Haemophilus influenzae
SRR24442557	65	726	S	                Haemophilus haemolyticus
SRR24442557	33	712310	S	                Haemophilus sp. oral taxon 036
SRR24442557	28	730	S	                [Haemophilus] ducreyi
SRR24442557	27	249188	S	                Haemophilus pittmaniae
SRR24442557	15	729	S	                Haemophilus parainfluenzae
SRR24442557	3	197575	S	                Haemophilus aegyptius
SRR24442557	37	732	S	                Aggregatibacter aphrophilus
SRR24442557	35	739	S	                Aggregatibacter segnis
SRR24442557	24	714	S	                Aggregatibacter actinomycetemcomitans
SRR24442557	75	747	S	                Pasteurella multocida
SRR24442557	15	754	S	                Pasteurella dagmatis
SRR24442557	28	189834	S	                Actinobacillus porcitonsillarum
SRR24442557	14	715	S	                Actinobacillus pleuropneumoniae
SRR24442557	12	67854	S	                Actinobacillus succinogenes
SRR24442557	4	716	S	                Actinobacillus suis
SRR24442557	1	718	S	                Actinobacillus equuli
SRR24442557	44	85404	S	                Mannheimia varigena
SRR24442557	12	75985	S	                Mannheimia haemolytica
SRR24442557	8	1432056	S	                Mannheimia sp. USDA-ARS-USMARC-1261
SRR24442557	69	47735	S	                Bibersteinia trehalosi
SRR24442557	38	738	S	                Glaesserella parasuis
SRR24442557	22	2030797	S	                Glaesserella sp. 15-184
SRR24442557	41	731	S	                Histophilus somni
SRR24442557	33	750	S	                Gallibacterium anatis
SRR24442557	27	157673	S	                [Mannheimia] succiniciproducens
SRR24442557	9	1679001	S	                  Pasteurellaceae bacterium NI1060
SRR24442557	30	1196095	S	                Gilliamella apicola
SRR24442557	12	1267021	S	                Frischella perrara
SRR24442557	27	870	S	                Dichelobacter nodosus
SRR24442557	716	87883	S	                  Burkholderia multivorans
SRR24442557	472	292	S	                  Burkholderia cepacia
SRR24442557	468	95486	S	                  Burkholderia cenocepacia
SRR24442557	405	101571	S	                  Burkholderia ubonensis
SRR24442557	306	1503054	S	                  Burkholderia stagnalis
SRR24442557	269	488447	S	                  Burkholderia contaminans
SRR24442557	246	60550	S	                  Burkholderia pyrrocinia
SRR24442557	235	152480	S	                  Burkholderia ambifaria
SRR24442557	223	488729	S	                  Burkholderia metallica
SRR24442557	202	95485	S	                  Burkholderia stabilis
SRR24442557	192	179879	S	                  Burkholderia anthina
SRR24442557	166	482957	S	                  Burkholderia lata
SRR24442557	153	1503055	S	                  Burkholderia territorii
SRR24442557	128	265293	S	                  [Pseudomonas] mesoacidophila
SRR24442557	120	488731	S	                  Burkholderia seminalis
SRR24442557	111	1207504	S	                  Burkholderia pseudomultivorans
SRR24442557	108	60552	S	                  Burkholderia vietnamiensis
SRR24442557	108	1637869	S	                  Burkholderia sp. MSMB0856
SRR24442557	70	488732	S	                  Burkholderia diffusa
SRR24442557	51	1637853	S	                  Burkholderia sp. NRF60-BP8
SRR24442557	48	1637862	S	                  Burkholderia sp. LA-2-3-30-S1-D2
SRR24442557	34	488446	S	                  Burkholderia latens
SRR24442557	445	28450	S	                  Burkholderia pseudomallei
SRR24442557	341	57975	S	                  Burkholderia thailandensis
SRR24442557	255	342113	S	                  Burkholderia oklahomensis
SRR24442557	78	1385592	S	                  Burkholderia sp. BDU8
SRR24442557	40	1385591	S	                  Burkholderia sp. BDU6
SRR24442557	26	1636423	S	                  Burkholderia sp. MSMB1588
SRR24442557	19	1637841	S	                  Burkholderia sp. MSMB0852
SRR24442557	16	13373	S	                  Burkholderia mallei
SRR24442557	10	1637831	S	                  Burkholderia sp. MSMB617WGS
SRR24442557	10	1637837	S	                  Burkholderia sp. MSMB0266
SRR24442557	1206	28095	S	                Burkholderia gladioli
SRR24442557	462	758793	S	                Burkholderia insecticola
SRR24442557	438	337	S	                Burkholderia glumae
SRR24442557	392	640511	S	                Burkholderia sp. CCGE1002
SRR24442557	255	640512	S	                Burkholderia sp. CCGE1003
SRR24442557	197	1804984	S	                Burkholderia sp. OLGA172
SRR24442557	154	1740163	S	                Burkholderia sp. Bp7605
SRR24442557	152	1705310	S	                Burkholderia sp. IDO3
SRR24442557	120	1795043	S	                Burkholderia sp. PAMC 26561
SRR24442557	112	2217913	S	                Burkholderia sp. JP2-270
SRR24442557	110	1855726	S	                Burkholderia sp. KK1
SRR24442557	85	1097668	S	                Burkholderia sp. YI23
SRR24442557	67	640510	S	                Burkholderia sp. CCGE1001
SRR24442557	57	758796	S	                Burkholderia sp. RPE67
SRR24442557	54	41899	S	                Burkholderia plantarii
SRR24442557	41	1678678	S	                Burkholderia sp. HB1
SRR24442557	21	1795874	S	                Burkholderia sp. PAMC 28687
SRR24442557	10	416344	S	                Burkholderia sp. KJ006
SRR24442557	3700	164546	S	                Cupriavidus taiwanensis
SRR24442557	1314	106590	S	                Cupriavidus necator
SRR24442557	1045	68895	S	                Cupriavidus basilensis
SRR24442557	906	119219	S	                Cupriavidus metallidurans
SRR24442557	755	248026	S	                Cupriavidus pinatubonensis
SRR24442557	589	82541	S	                Cupriavidus gilardii
SRR24442557	501	96344	S	                Cupriavidus oxalaticus
SRR24442557	114	1796606	S	                Cupriavidus nantongensis
SRR24442557	44	876364	S	                Cupriavidus sp. USMAA2-4
SRR24442557	42	1389192	S	                Cupriavidus sp. USMAHM13
SRR24442557	18	367825	S	                Cupriavidus sp. USMAA1020
SRR24442557	660	169427	S	                Paraburkholderia terricola
SRR24442557	613	134536	S	                Paraburkholderia caledonica
SRR24442557	603	169430	S	                Paraburkholderia hospita
SRR24442557	522	948107	S	                Paraburkholderia sprentiae
SRR24442557	493	75105	S	                Paraburkholderia caribensis
SRR24442557	433	412963	S	                Paraburkholderia rhizoxinica
SRR24442557	353	1926494	S	                Paraburkholderia sp. SOS3
SRR24442557	349	148447	S	                Paraburkholderia phymatum
SRR24442557	330	134537	S	                Paraburkholderia fungorum
SRR24442557	248	36873	S	                Paraburkholderia xenovorans
SRR24442557	230	1761016	S	                Paraburkholderia caffeinilytica
SRR24442557	201	261302	S	                Paraburkholderia phytofirmans
SRR24442557	171	2026199	S	                Paraburkholderia aromaticivorans
SRR24442557	152	311230	S	                Paraburkholderia terrae
SRR24442557	134	252970	S	                Paraburkholderia phenoliruptrix
SRR24442557	60	60548	S	                Paraburkholderia graminis
SRR24442557	661	445709	S	                Pandoraea thiooxydans
SRR24442557	538	93219	S	                Pandoraea norimbergensis
SRR24442557	471	573737	S	                Pandoraea oxalativorans
SRR24442557	470	656178	S	                Pandoraea vervacti
SRR24442557	450	93220	S	                Pandoraea pnomenusa
SRR24442557	420	93221	S	                Pandoraea pulmonicola
SRR24442557	419	656179	S	                Pandoraea faecigallinarum
SRR24442557	292	93218	S	                Pandoraea apista
SRR24442557	200	93222	S	                Pandoraea sputorum
SRR24442557	993	305	S	                Ralstonia solanacearum
SRR24442557	510	190721	S	                Ralstonia insidiosa
SRR24442557	449	329	S	                Ralstonia pickettii
SRR24442557	157	105219	S	                Ralstonia mannitolilytica
SRR24442557	17	1944648	S	                  blood disease bacterium A2-HR MARDI
SRR24442557	326	576610	S	                Polynucleobacter necessarius
SRR24442557	76	556053	S	                Polynucleobacter acidiphobus
SRR24442557	47	556054	S	                Polynucleobacter difficilis
SRR24442557	21	1835254	S	                Polynucleobacter duraquae
SRR24442557	19	576611	S	                Polynucleobacter asymbioticus
SRR24442557	11	1743172	S	                Polynucleobacter sp. MWH-Creno-4B4
SRR24442557	8	1743168	S	                Polynucleobacter wuianus
SRR24442557	251	29443	S	                Paucimonas lemoignei
SRR24442557	90	2268024	S	                Hydromonas sp. F02
SRR24442557	1167	80867	S	                Acidovorax avenae
SRR24442557	1090	1858609	S	                Acidovorax sp. T1
SRR24442557	765	553814	S	                Acidovorax carolinensis
SRR24442557	668	1842533	S	                Acidovorax sp. RAC01
SRR24442557	555	232721	S	                Acidovorax sp. JS42
SRR24442557	467	80869	S	                Acidovorax citrulli
SRR24442557	380	358220	S	                Acidovorax sp. KKS102
SRR24442557	122	80868	S	                Acidovorax cattleyae
SRR24442557	75	721785	S	                Acidovorax ebreus
SRR24442557	1700	34073	S	                Variovorax paradoxus
SRR24442557	1188	436515	S	                Variovorax boronicumulans
SRR24442557	802	1034889	S	                Variovorax sp. HW608
SRR24442557	565	1795631	S	                Variovorax sp. PAMC 28711
SRR24442557	557	2126319	S	                Variovorax sp. PMC12
SRR24442557	2602	94132	S	                Ramlibacter tataouinensis
SRR24442557	1271	1842727	S	                Rhodoferax koreense
SRR24442557	508	192843	S	                Rhodoferax ferrireducens
SRR24442557	405	1484693	S	                Rhodoferax saidenbachensis
SRR24442557	335	81479	S	                Rhodoferax antarcticus
SRR24442557	1076	795665	S	                Hydrogenophaga sp. PBC
SRR24442557	880	1842537	S	                Hydrogenophaga sp. RAC07
SRR24442557	338	1763535	S	                Hydrogenophaga crassostreae
SRR24442557	1177	2109913	S	                Melaminivora sp. SC2-9
SRR24442557	631	2116657	S	                Melaminivora sp. SC2-7
SRR24442557	692	285	S	                Comamonas testosteroni
SRR24442557	562	1082851	S	                Comamonas serinivorans
SRR24442557	334	225991	S	                Comamonas aquatica
SRR24442557	198	225992	S	                Comamonas kerstersii
SRR24442557	233	180282	S	                Delftia tsuruhatensis
SRR24442557	54	80866	S	                Delftia acidovorans
SRR24442557	37	742013	S	                Delftia sp. Cs1-4
SRR24442557	7	1920191	S	                Delftia sp. HK171
SRR24442557	819	2109914	S	                Ottowia oryzae
SRR24442557	409	1658672	S	                Ottowia sp. oral taxon 894
SRR24442557	1196	2109915	S	                Simplicispira suum
SRR24442557	1181	179636	S	                Alicycliphilus denitrificans
SRR24442557	738	216465	S	                Polaromonas naphthalenivorans
SRR24442557	424	296591	S	                Polaromonas sp. JS666
SRR24442557	814	1678128	S	                Limnohabitans sp. 63ED37-2
SRR24442557	129	1678129	S	                Limnohabitans sp. 103DPR2
SRR24442557	705	364317	S	                Verminephrobacter eiseniae
SRR24442557	309	1458425	S	                Comamonadaceae bacterium A1
SRR24442557	260	1458426	S	                Comamonadaceae bacterium B1
SRR24442557	470	1844971	S	                Curvibacter sp. AEP1-3
SRR24442557	197	1436290	S	                Candidatus Symbiobacter mobilis
SRR24442557	138	1546149	S	                Diaphorobacter polyhydroxybutyrativorans
SRR24442557	1176	463014	S	                Bordetella flabilis
SRR24442557	1134	1416803	S	                Bordetella genomosp. 9
SRR24442557	959	463025	S	                Bordetella bronchialis
SRR24442557	935	103855	S	                Bordetella hinzii
SRR24442557	795	94624	S	                Bordetella petrii
SRR24442557	732	1416806	S	                Bordetella genomosp. 8
SRR24442557	680	463040	S	                Bordetella genomosp. 13
SRR24442557	641	123899	S	                Bordetella trematum
SRR24442557	448	1746199	S	                Bordetella sp. N
SRR24442557	447	1697043	S	                Bordetella sp. H567
SRR24442557	426	1331258	S	                Bordetella pseudohinzii
SRR24442557	400	35814	S	                Bordetella holmesii
SRR24442557	187	2163011	S	                Bordetella sp. HZ20
SRR24442557	182	521	S	                Bordetella avium
SRR24442557	155	518	S	                Bordetella bronchiseptica
SRR24442557	96	463024	S	                Bordetella genomosp. 6
SRR24442557	53	519	S	                Bordetella parapertussis
SRR24442557	19	520	S	                Bordetella pertussis
SRR24442557	2268	85698	S	                Achromobacter xylosoxidans
SRR24442557	851	1758194	S	                Achromobacter sp. AONIH1
SRR24442557	765	1881016	S	                Achromobacter sp. MFA1 R4
SRR24442557	733	217203	S	                Achromobacter spanius
